0.0109539, 33270
0.0109766, 33413
0.0109994, 33590
0.0110221, 33596
0.0110448, 33739
0.0110675, 33844
0.0110903, 33937
0.011113, 34029
0.0111357, 34052
0.0111584, 34164
0.0111811, 34309
0.0112039, 34198
0.0112266, 34303
0.0112493, 34360
0.011272, 34356
0.0112948, 34554
0.0113175, 34448
0.0113402, 34434
0.0113629, 34507
0.0113857, 34455
0.0114084, 34550
0.0114311, 34528
0.0114538, 34425
0.0114766, 34279
0.0114993, 34357
0.011522, 34202
0.0115447, 34287
0.0115675, 34153
0.0115902, 34065
0.0116129, 33993
0.0116356, 34072
0.0116584, 33913
0.0116811, 33846
0.0117038, 33691
0.0117265, 33588
0.0117493, 33520
0.011772, 33424
0.0117947, 33312
0.0118174, 33149
0.0118402, 32993
0.0118629, 33006
0.0118856, 32840
0.0119083, 32713
0.0119311, 32652
0.0119538, 32471
0.0119765, 32433
0.0119992, 32302
0.0120219, 32207
0.0120447, 32123
0.0120674, 32090
0.0120901, 31951
0.0121128, 31973
0.0121356, 31823
0.0121583, 31716
0.012181, 31773
0.0122037, 31665
0.0122265, 31636
0.0122492, 31674
0.0122719, 31484
0.0122946, 31539
0.0123174, 31472
0.0123401, 31324
0.0123628, 31442
0.0123855, 31668
0.0124083, 31530
0.012431, 31539
0.0124537, 31640
0.0124764, 31651
0.0124992, 31823
0.0125219, 31815
0.0125446, 31815
0.0125673, 32050
0.0125901, 32141
0.0126128, 32133
0.0126355, 32337
0.0126582, 32234
0.012681, 32492
0.0127037, 32465
0.0127264, 32658
0.0127491, 32841
0.0127718, 32811
0.0127946, 33051
0.0128173, 33041
0.01284, 33140
0.0128627, 33388
0.0128855, 33367
0.0129082, 33515
0.0129309, 33590
0.0129536, 33747
0.0129764, 33775
0.0129991, 33773
0.0130218, 33956
0.0130445, 34095
0.0130673, 34176
0.01309, 34292
0.0131127, 34286
0.0131354, 34305
0.0131582, 34409
0.0131809, 34304
0.0132036, 34418
0.0132263, 34383
0.0132491, 34441
0.0132718, 34561
0.0132945, 34411
0.0133172, 34424
0.01334, 34546
0.0133627, 34483
0.0133854, 34372
0.0134081, 34365
0.0134309, 34374
0.0134536, 34209
0.0134763, 34285
0.013499, 34091
0.0135217, 33947
0.0135445, 34050
0.0135672, 33892
0.0135899, 33804
0.0136126, 33835
0.0136354, 33610
0.0136581, 33498
0.0136808, 33435
0.0137035, 33233
0.0137263, 33204
0.013749, 33048
0.0137717, 33041
0.0137944, 32842
0.0138172, 32806
0.0138399, 32595
0.0138626, 32537
0.0138853, 32348
0.0139081, 32361
0.0139308, 32242
0.0139535, 32225
0.0139762, 32146
0.013999, 31945
0.0140217, 31915
0.0140444, 31789
0.0140671, 31688
0.0140899, 31700
0.0141126, 31620
0.0141353, 31607
0.014158, 31624
0.0141808, 31566
0.0142035, 31548
0.0142262, 31593
0.0142489, 31550
0.0142717, 31665
0.0142944, 31644
0.0143171, 31520
0.0143398, 31623
0.0143625, 31678
0.0143853, 31810
0.014408, 31725
0.0144307, 31831
0.0144534, 31960
0.0144762, 31958
0.0144989, 32083
0.0145216, 32041
0.0145443, 32157
0.0145671, 32359
0.0145898, 32371
0.0146125, 32485
0.0146352, 32675
0.014658, 32673
0.0146807, 32786
0.0147034, 32937
0.0147261, 33073
0.0147489, 33220
0.0147716, 33244
0.0147943, 33344
0.014817, 33580
0.0148398, 33630
0.0148625, 33670
0.0148852, 33684
0.0149079, 33874
0.0149307, 33834
0.0149534, 34094
0.0149761, 33997
0.0149988, 34126
0.0150216, 34219
0.0150443, 34233
0.015067, 34341
0.0150897, 34392
0.0151124, 34367
0.0151352, 34499
0.0151579, 34536
0.0151806, 34434
0.0152033, 34499
0.0152261, 34495
0.0152488, 34377
0.0152715, 34383
0.0152942, 34367
0.015317, 34387
0.0153397, 34313
0.0153624, 34233
0.0153851, 34317
0.0154079, 34101
